WBID,name,type,OC,OC_num,MC,MC_num,RBD,RBD_num
GB103025076080,Tees from Trout Beck to Maize Beck,River,Tees Upper,3448,Tees,3093,Northumbria,3
GB103025072530,Trout Beck from Source to River Tees,River,Tees Upper,3448,Tees,3093,Northumbria,3
GB30329025,Balderhead Reservoir,Lake,Tees Upper,3448,Tees,3093,Northumbria,3
GB103025076050,Tees from Source to Trout Beck,River,Tees Upper,3448,Tees,3093,Northumbria,3
GB30328860,Cow Green Reservoir,Lake,Tees Upper,3448,Tees,3093,Northumbria,3
GB30328976,Grassholme Reservoir,Lake,Tees Upper,3448,Tees,3093,Northumbria,3
GB103025072340,Lune from Long Grain to Selset Reservoir,River,Tees Upper,3448,Tees,3093,Northumbria,3
GB30329027,Blackton Reservoir,Lake,Tees Upper,3448,Tees,3093,Northumbria,3
GB103025072480,Hudeshope Beck Catchment (trib of Tees),River,Tees Upper,3448,Tees,3093,Northumbria,3
GB103025072250,Lune from Source to Long Grain,River,Tees Upper,3448,Tees,3093,Northumbria,3
GB103025072230,Soulgill Beck from Source to Selset Reservoir,River,Tees Upper,3448,Tees,3093,Northumbria,3
GB103025072471,Harwood Beck from Source to River Tees,River,Tees Upper,3448,Tees,3093,Northumbria,3
GB103025072440,Maize Beck from Source to River Tees,River,Tees Upper,3448,Tees,3093,Northumbria,3
GB103025072240,Balder Catchment (trib of Tees),River,Tees Upper,3448,Tees,3093,Northumbria,3
GB103025072330,Lune from Selset Reservoir to the River Tees,River,Tees Upper,3448,Tees,3093,Northumbria,3
GB103025072351,Long Grain from Source to Lune,River,Tees Upper,3448,Tees,3093,Northumbria,3
GB103025072352,Arngill Beck from Source to Long Grain,River,Tees Upper,3448,Tees,3093,Northumbria,3
GB103025072380,Cowbridge Beck from Source to North Burn,River,Tees Lower and Estuary,3445,Tees,3093,Northumbria,3
GB103025075880,Hart Beck from Source to Sea (Hartlepool),River,Tees Lower and Estuary,3445,Tees,3093,Northumbria,3
GB103025072160,Neasham Stell Catchment (trib of Tees),River,Tees Lower and Estuary,3445,Tees,3093,Northumbria,3
GB103025076010,Billingham Beck from Brierley Beck to Tees Es,River,Tees Lower and Estuary,3445,Tees,3093,Northumbria,3
GB103025072050,Saltergill Beck Catchment (trib of Tees),River,Tees Lower and Estuary,3445,Tees,3093,Northumbria,3
GB103025072280,Bishopton Beck from Source to Billingham Beck,River,Tees Lower and Estuary,3445,Tees,3093,Northumbria,3
GB103025072410,Billingham Beck from Source to Bishopton Beck,River,Tees Lower and Estuary,3445,Tees,3093,Northumbria,3
GB103025072030,Spa Beck Catchment (trib of Tees),River,Tees Lower and Estuary,3445,Tees,3093,Northumbria,3
GB103025072595,Tees from Skerne to Tidal Limit,River,Tees Lower and Estuary,3445,Tees,3093,Northumbria,3
GB103025072180,Stainsby Beck Catchment (trib of Tidal Tees),River,Tees Lower and Estuary,3445,Tees,3093,Northumbria,3
GB103025076030,Greatham Beck Catchment (trib of Tidal Tees),River,Tees Lower and Estuary,3445,Tees,3093,Northumbria,3
GB103025072550,Lustrum Beck Catchment (trib of Tees),River,Tees Lower and Estuary,3445,Tees,3093,Northumbria,3
GB103025072460,Claxton Beck from Source to North Burn,River,Tees Lower and Estuary,3445,Tees,3093,Northumbria,3
GB103025072420,Brierley beck from Source to Billingham Beck,River,Tees Lower and Estuary,3445,Tees,3093,Northumbria,3
GB103025072540,North Burn from Source to Claxton Beck,River,Tees Lower and Estuary,3445,Tees,3093,Northumbria,3
GB30328850,Crookfoot Reservoir,Lake,Tees Lower and Estuary,3445,Tees,3093,Northumbria,3
GB103025072360,Billingham Beck from Bishopton Bck to Brierle,River,Tees Lower and Estuary,3445,Tees,3093,Northumbria,3
GB103025072210,Marton West Beck Catchment (trib of Tidal Tees),River,Tees Lower and Estuary,3445,Tees,3093,Northumbria,3
GB103025072320,Tees Estuary (S Bank),River,Tees Lower and Estuary,3445,Tees,3093,Northumbria,3
GB103023074850,Warks Burn from Middle Burn to N Tyne,River,North Tyne Lower,3333,Tyne,3103,Northumbria,3
GB103023074830,Middle Burn Catchment (trib of N Tyne),River,North Tyne Lower,3333,Tyne,3103,Northumbria,3
GB103023074880,Gunnerton Burn from Source to N Tyne,River,North Tyne Lower,3333,Tyne,3103,Northumbria,3
GB103023074840,Warks Burn from Source to Middle Burn,River,North Tyne Lower,3333,Tyne,3103,Northumbria,3
GB103023074820,Simon Burn from Source to N Tyne,River,North Tyne Lower,3333,Tyne,3103,Northumbria,3
GB103023075802,N Tyne from Barrasford to S Tyne confluence,River,North Tyne Lower,3333,Tyne,3103,Northumbria,3
GB103023074890,Barrasford Burn Catchment (trib of N Tyne),River,North Tyne Lower,3333,Tyne,3103,Northumbria,3
GB103023074920,N Tyne from Rede to Gunnerton Burn,River,North Tyne Lower,3333,Tyne,3103,Northumbria,3
GB103023074870,Erring Burn Catchment (trib of Tyne),River,North Tyne Lower,3333,Tyne,3103,Northumbria,3
GB103023074910,Houxty Burn from Fletchlaw Burn to N Tyne,River,North Tyne Lower,3333,Tyne,3103,Northumbria,3
GB30327979,Hallington Reservoirs,Lake,North Tyne Lower,3333,Tyne,3103,Northumbria,3
GB30327960,Colt Crag Reservoir,Lake,North Tyne Lower,3333,Tyne,3103,Northumbria,3
GB103023074800,Crook Burn from Source to Simon Burn,River,North Tyne Lower,3333,Tyne,3103,Northumbria,3
GB103023074860,Houxty Burn from Source to  Fletchlaw Burn,River,North Tyne Lower,3333,Tyne,3103,Northumbria,3
GB103023074900,Fletchlaw Burn (trib of Houxty Burn),River,North Tyne Lower,3333,Tyne,3103,Northumbria,3
GB30327976,Little Swinburne Reservoir,Lake,North Tyne Lower,3333,Tyne,3103,Northumbria,3
GB103023075700,Stanley Burn Catchment (trib of Tyne),River,Tyne Upper,3480,Tyne,3103,Northumbria,3
GB103023075790,Horsley to Throckley Area (Tyne N Bank),River,Tyne Upper,3480,Tyne,3103,Northumbria,3
GB103023075600,Devils Water from Source to Rowley Burn,River,Tyne Upper,3480,Tyne,3103,Northumbria,3
GB103023075720,Cor Burn Catchment (Trib of Tyne),River,Tyne Upper,3480,Tyne,3103,Northumbria,3
GB30328222,Harlow Hill Reservoir,Lake,Tyne Upper,3480,Tyne,3103,Northumbria,3
GB103023075801,Tyne from Watersmeet to Tidal Limit,River,Tyne Upper,3480,Tyne,3103,Northumbria,3
GB103023075631,Devils Water from Rowley Burn to Tyne,River,Tyne Upper,3480,Tyne,3103,Northumbria,3
GB103023075650,March Burn Catchment (trib of Tyne),River,Tyne Upper,3480,Tyne,3103,Northumbria,3
GB103023075591,Rowley Burn Catchment (Trib of Devils Water),River,Tyne Upper,3480,Tyne,3103,Northumbria,3
GB103023075640,Stocksfield Burn Catchment (trib of Tyne),River,Tyne Upper,3480,Tyne,3103,Northumbria,3
GB30328225,Low Reservoir to Henderson Filters,Lake,Tyne Upper,3480,Tyne,3103,Northumbria,3
GB30328236,Great Southern Reservoir,Lake,Tyne Upper,3480,Tyne,3103,Northumbria,3
GB103023075660,West Dipton Burn from Source to Devil's Water,River,Tyne Upper,3480,Tyne,3103,Northumbria,3
GB103023075770,Whittle Burn Catchment (trib of Tyne),River,Tyne Upper,3480,Tyne,3103,Northumbria,3
GB30328202,Great Northern Reservoir,Lake,Tyne Upper,3480,Tyne,3103,Northumbria,3
GB103023075730,Red Burn (Trib of Tyne),River,Tyne Upper,3480,Tyne,3103,Northumbria,3
GB103023074720,Allen from West Allen to South Tyne,River,Allen,3005,Tyne,3103,Northumbria,3
GB103023074690,Carr's Burn Catchment (Trib of West Allen),River,Allen,3005,Tyne,3103,Northumbria,3
GB103023074670,Wellhope Burn Catchment (Trib of West Allen),River,Allen,3005,Tyne,3103,Northumbria,3
GB103023074700,West Allen from Wellhope Burn to Allen,River,Allen,3005,Tyne,3103,Northumbria,3
GB103023074710,Allen from Source to West Allen,River,Allen,3005,Tyne,3103,Northumbria,3
GB103023074680,West Allen from Source to Wellhope Burn,River,Allen,3005,Tyne,3103,Northumbria,3
GB103023075550,Honeycrook Burn Catchment (trib of S Tyne),River,South Tyne Lower,3417,Tyne,3103,Northumbria,3
GB30328220,Crag Lough,Lake,South Tyne Lower,3417,Tyne,3103,Northumbria,3
GB103023075540,Brackies Burn to catchment (trib of South Tyne),River,South Tyne Lower,3417,Tyne,3103,Northumbria,3
GB103023075710,South Tyne from Allen to North Tyne,River,South Tyne Lower,3417,Tyne,3103,Northumbria,3
GB103023075520,Darden Burn Catchment (Trib of South Tyne),River,South Tyne Lower,3417,Tyne,3103,Northumbria,3
GB103023075580,Tipalt Burn from Source to South Tyne,River,South Tyne Lower,3417,Tyne,3103,Northumbria,3
GB30328165,Greenlee Lough,Lake,South Tyne Lower,3417,Tyne,3103,Northumbria,3
GB103023075570,Haltwhistle Burn from Source to South Tyne,River,South Tyne Lower,3417,Tyne,3103,Northumbria,3
GB103023075532,South Tyne from Tipalt Burn to Allen,River,South Tyne Lower,3417,Tyne,3103,Northumbria,3
GB103023075560,Newbrough Burn Catchment (trib of South Tyne),River,South Tyne Lower,3417,Tyne,3103,Northumbria,3
GB30328172,Broomlee Lough,Lake,South Tyne Lower,3417,Tyne,3103,Northumbria,3
GB103023075740,New Burn (Trib of Tyne),River,Tyne Lower and Estuary,3478,Tyne,3103,Northumbria,3
GB103023075760,Wallsend Burn (Trib of Tyne),River,Tyne Lower and Estuary,3478,Tyne,3103,Northumbria,3
GB103023075780,Ouse Burn from Source to Tyne,River,Tyne Lower and Estuary,3478,Tyne,3103,Northumbria,3
GB103022076180,Brierdene Burn from Source to North Sea,River,Tyne Lower and Estuary,3478,Tyne,3103,Northumbria,3
GB103023075690,Don from Source to Tidal Limit,River,Tyne Lower and Estuary,3478,Tyne,3103,Northumbria,3
GB103023075670,Team from Source to Tyne,River,Tyne Lower and Estuary,3478,Tyne,3103,Northumbria,3
GB30328314,Shibdon Pond,Lake,Tyne Lower and Estuary,3478,Tyne,3103,Northumbria,3
GB103023074791,Blaydon Burn,River,Tyne Lower and Estuary,3478,Tyne,3103,Northumbria,3
GB103023075261,Rede from Cottonshope Burn to Bellshiel Burn,River,Rede,3372,Tyne,3103,Northumbria,3
GB103023075340,Rede from Source to Cottonshope Burn,River,Rede,3372,Tyne,3103,Northumbria,3
GB103023075300,Durtrees Burn Catchment (trib of Rede),River,Rede,3372,Tyne,3103,Northumbria,3
GB103023075240,Elsdon Burn Upper Catchment West,River,Rede,3372,Tyne,3103,Northumbria,3
GB103023075190,Wind Burn Catchment (trib of Rede),River,Rede,3372,Tyne,3103,Northumbria,3
GB103023075330,Sills Burn Catchment (trib of Rede),River,Rede,3372,Tyne,3103,Northumbria,3
GB103023075060,Miller Burn Catchment (trib of Rede),River,Rede,3372,Tyne,3103,Northumbria,3
GB103023075100,Dargues Burn Catchment (trib of Rede),River,Rede,3372,Tyne,3103,Northumbria,3
GB103023075270,Blakehope Burn Catchment (trib of Rede),River,Rede,3372,Tyne,3103,Northumbria,3
GB103023075230,Otter Burn Catchment (trib of Rede),River,Rede,3372,Tyne,3103,Northumbria,3
GB103023075000,Lisles Burn Catchment (trib of Rede),River,Rede,3372,Tyne,3103,Northumbria,3
GB30327568,Catcleugh Reservoir,Lake,Rede,3372,Tyne,3103,Northumbria,3
GB103023075130,Elsdon Burn lower catchment (Trib of Rede),River,Rede,3372,Tyne,3103,Northumbria,3
GB103023075320,Rede from Bellshiel Burn to N Tyne,River,Rede,3372,Tyne,3103,Northumbria,3
GB103023075350,Cottonshope Burn Catchment (trib of Rede),River,Rede,3372,Tyne,3103,Northumbria,3
GB103023075140,Elsdon Burn Upper Catchment East,River,Rede,3372,Tyne,3103,Northumbria,3
GB30347036,Bakethin,Lake,North Tyne Upper,3334,Tyne,3103,Northumbria,3
GB103023075250,Deadwater Burn,River,North Tyne Upper,3334,Tyne,3103,Northumbria,3
GB103023075081,N Tyne from Source to Lewis Burn,River,North Tyne Upper,3334,Tyne,3103,Northumbria,3
GB103023074930,Chirdon Burn catch trib of N Tyne,River,North Tyne Upper,3334,Tyne,3103,Northumbria,3
GB103023075150,Tarret Burn,River,North Tyne Upper,3334,Tyne,3103,Northumbria,3
GB103023074960,N Tyne from Tarset Burn to River Rede,River,North Tyne Upper,3334,Tyne,3103,Northumbria,3
GB103023074940,Smales Burn Catch (trib of N Tyne),River,North Tyne Upper,3334,Tyne,3103,Northumbria,3
GB103023075220,Ridge End Burn Catch (trib of N Tyne),River,North Tyne Upper,3334,Tyne,3103,Northumbria,3
GB103023075011,Lewis Burn from Source to N Tyne (Kielder),River,North Tyne Upper,3334,Tyne,3103,Northumbria,3
GB103023075120,Plashetts Burn Catch (trib of N Tyne),River,North Tyne Upper,3334,Tyne,3103,Northumbria,3
GB103023075110,Belling Burn Catchment (trib of N Tyne),River,North Tyne Upper,3334,Tyne,3103,Northumbria,3
GB30327698,Kielder Water,Lake,North Tyne Upper,3334,Tyne,3103,Northumbria,3
GB103023075310,Scaup Burn from Source to N Tyne,River,North Tyne Upper,3334,Tyne,3103,Northumbria,3
GB103023075020,Hareshaw Burn Catch (trib of N Tyne),River,North Tyne Upper,3334,Tyne,3103,Northumbria,3
GB103023075200,Tarset Burn Source to Smallhope/Hunter's Burn,River,North Tyne Upper,3334,Tyne,3103,Northumbria,3
GB103023074950,Little Wickhope Burn catch to Binky Burn,River,North Tyne Upper,3334,Tyne,3103,Northumbria,3
GB103023074970,Cranecleugh Burn Catchment (trib of N Tyne),River,North Tyne Upper,3334,Tyne,3103,Northumbria,3
GB103023075070,N Tyne from Lewis Burn to Tarset Burn,River,North Tyne Upper,3334,Tyne,3103,Northumbria,3
GB103023075170,Smallhope/Hunter's Burn catch (trib Tarset Burn),River,North Tyne Upper,3334,Tyne,3103,Northumbria,3
GB103023075290,N Tyne from Source to Scaup Burn,River,North Tyne Upper,3334,Tyne,3103,Northumbria,3
GB103023075091,Tarset Burn Smallhope/Hunter's Burn to Black Burn,River,North Tyne Upper,3334,Tyne,3103,Northumbria,3
GB103023074991,Tarset Burn from Black Burn to N Tyne,River,North Tyne Upper,3334,Tyne,3103,Northumbria,3
GB103023075460,Black Burn Catchment (Trib of Hartley Burn),River,South Tyne Upper,3418,Tyne,3103,Northumbria,3
GB103023075410,Black Burn from Aglionby BeckSouth Tyne,River,South Tyne Upper,3418,Tyne,3103,Northumbria,3
GB103023075400,South Tyne from Cross Gill to Black Burn (Aleson),River,South Tyne Upper,3418,Tyne,3103,Northumbria,3
GB103023075380,South Tyne from Source to Cross Gill,River,South Tyne Upper,3418,Tyne,3103,Northumbria,3
GB103023075370,Black Burn from Source to Aglionby Beck,River,South Tyne Upper,3418,Tyne,3103,Northumbria,3
GB103023075440,Knar Burn Catchment (Trib of South Tyne),River,South Tyne Upper,3418,Tyne,3103,Northumbria,3
GB30328395,Tindale Tarn,Lake,South Tyne Upper,3418,Tyne,3103,Northumbria,3
GB103023075470,Hartley Burn from Source to Black Burn,River,South Tyne Upper,3418,Tyne,3103,Northumbria,3
GB103023075360,Cross Gill Catchment (Trib of South Tyne),River,South Tyne Upper,3418,Tyne,3103,Northumbria,3
GB103023075430,Gilderdale Burn Catchment (Trib of South Tyne),River,South Tyne Upper,3418,Tyne,3103,Northumbria,3
GB103023075450,Thinthorpe Burn Catchment (Trib of South Tyne),River,South Tyne Upper,3418,Tyne,3103,Northumbria,3
GB103023075500,Park Burn from Source to South Tyne,River,South Tyne Upper,3418,Tyne,3103,Northumbria,3
GB103023075420,Nent from Source to South Tyne,River,South Tyne Upper,3418,Tyne,3103,Northumbria,3
GB103023075510,Kellah Burn Catchment (Trib of Hartley Burn),River,South Tyne Upper,3418,Tyne,3103,Northumbria,3
GB103023075390,Aglionby Beck Catchment (Trib of Black Burn),River,South Tyne Upper,3418,Tyne,3103,Northumbria,3
GB103023075481,Hartley Burn from Black Burn to South Tyne,River,South Tyne Upper,3418,Tyne,3103,Northumbria,3
GB103023075531,South Tyne from Black Burn to Tipalt Burn,River,South Tyne Upper,3418,Tyne,3103,Northumbria,3
GB103023074730,Nookton Burn from Source to River Derwent,River,Derwent Tyne,3136,Tyne,3103,Northumbria,3
GB103023074770,Derwent from Nookton Burn to Burnhope Burn,River,Derwent Tyne,3136,Tyne,3103,Northumbria,3
GB103023074790,Derwent from Burnhope Burn to River Tyne,River,Derwent Tyne,3136,Tyne,3103,Northumbria,3
GB103023074750,Derwent from Source to Nookton Burn,River,Derwent Tyne,3136,Tyne,3103,Northumbria,3
GB30328519,Derwent Reservoir,Lake,Derwent Tyne,3136,Tyne,3103,Northumbria,3
GB103023074780,Pont Burn Catchment (trib of Derwent),River,Derwent Tyne,3136,Tyne,3103,Northumbria,3
GB30328504,Airy Holm Reservoir,Lake,Derwent Tyne,3136,Tyne,3103,Northumbria,3
GB30328671,Hisehope Reservoir,Lake,Derwent Tyne,3136,Tyne,3103,Northumbria,3
GB103023074760,Burnhope Burn from Source to River Derwent,River,Derwent Tyne,3136,Tyne,3103,Northumbria,3
GB103023074740,Horsleyhope Burn Catchment (Trib of Derwent),River,Derwent Tyne,3136,Tyne,3103,Northumbria,3
GB30328674,Smiddy Shaw Reservoir,Lake,Derwent Tyne,3136,Tyne,3103,Northumbria,3
GB103024077390,Beechburn Beck (Trib of Wear),River,Wear Middle,3522,Wear,3110,Northumbria,3
